18.9305 	DATA 	Keypress: l
18.9497 	EXP 	Sound fbSound started
18.9499 	EXP 	window1: recordFrameIntervals = False
18.9566 	EXP 	stroopStim: autoDraw = False
18.9566 	EXP 	progressBar: autoDraw = False
18.9566 	EXP 	progressBar_2: progress = 0.027777777777777776
18.9566 	EXP 	progressBar_2: autoDraw = True
18.9570 	EXP 	window1: recordFrameIntervals = False
19.5627 	EXP 	Sound fbSound reached end of file
19.5627 	EXP 	Sound fbSound reached end of file
19.5682 	EXP 	New trial (rep=6, index=0): None
19.5795 	INFO 	Keyboard events cleared
19.5789 	EXP 	progressBar_2: autoDraw = False
19.5789 	EXP 	progressBar_2: autoDraw = False
19.5789 	EXP 	stroopStim: foreColor = <psychopy.colors.Color: green, alpha=1.0>
19.5789 	EXP 	stroopStim: height = 5.0
19.5789 	EXP 	stroopStim: height = 5.0
19.5789 	EXP 	stroopStim: height = 5.0
19.5789 	EXP 	stroopStim: text = 'yellow'
19.5789 	EXP 	progressBar: progress = 0.032407407407407406
19.5789 	EXP 	stroopStim: autoDraw = True
19.5789 	EXP 	progressBar: autoDraw = True
20.2465 	DATA 	Keypress: c
20.2656 	EXP 	Sound fbSound started
20.2657 	EXP 	window1: recordFrameIntervals = False
20.2731 	EXP 	stroopStim: autoDraw = False
20.2731 	EXP 	progressBar: autoDraw = False
20.2731 	EXP 	progressBar_2: progress = 0.032407407407407406
20.2731 	EXP 	progressBar_2: autoDraw = True
20.2737 	EXP 	window1: recordFrameIntervals = False
20.6391 	EXP 	Sound fbSound reached end of file
20.6392 	EXP 	Sound fbSound reached end of file
20.6473 	EXP 	New trial (rep=7, index=0): None
20.6708 	INFO 	Keyboard events cleared
20.6697 	EXP 	progressBar_2: autoDraw = False
20.6697 	EXP 	progressBar_2: autoDraw = False
20.6697 	EXP 	stroopStim: foreColor = <psychopy.colors.Color: red, alpha=1.0>
20.6697 	EXP 	stroopStim: height = 5.0
20.6697 	EXP 	stroopStim: height = 5.0
20.6697 	EXP 	stroopStim: height = 5.0
20.6697 	EXP 	stroopStim: text = 'green'
20.6697 	EXP 	progressBar: progress = 0.037037037037037035
20.6697 	EXP 	stroopStim: autoDraw = True
20.6697 	EXP 	progressBar: autoDraw = True
21.0507 	EXP 	Sound fbSound started
21.0508 	EXP 	window1: recordFrameIntervals = False
21.0545 	DATA 	Keypress: m
21.0573 	EXP 	stroopStim: autoDraw = False
21.0573 	EXP 	progressBar: autoDraw = False
21.0573 	EXP 	progressBar_2: progress = 0.037037037037037035
21.0573 	EXP 	progressBar_2: autoDraw = True
21.0578 	EXP 	window1: recordFrameIntervals = False
21.6658 	EXP 	Sound fbSound reached end of file
21.6658 	EXP 	Sound fbSound reached end of file
21.6716 	EXP 	New trial (rep=8, index=0): None
21.6828 	INFO 	Keyboard events cleared
21.6822 	EXP 	progressBar_2: autoDraw = False
21.6822 	EXP 	progressBar_2: autoDraw = False
21.6822 	EXP 	stroopStim: foreColor = <psychopy.colors.Color: yellow, alpha=1.0>
21.6822 	EXP 	stroopStim: height = 5.0
21.6822 	EXP 	stroopStim: height = 5.0
21.6822 	EXP 	stroopStim: height = 5.0
21.6822 	EXP 	stroopStim: text = 'yellow'
21.6822 	EXP 	progressBar: progress = 0.041666666666666664
21.6822 	EXP 	stroopStim: autoDraw = True
21.6822 	EXP 	progressBar: autoDraw = True
22.1323 	EXP 	Sound fbSound started
22.1324 	EXP 	window1: recordFrameIntervals = False
22.1357 	DATA 	Keypress: s
22.1395 	EXP 	stroopStim: autoDraw = False
22.1395 	EXP 	progressBar: autoDraw = False
22.1395 	EXP 	progressBar_2: progress = 0.041666666666666664
22.1395 	EXP 	progressBar_2: autoDraw = True
22.1404 	EXP 	window1: recordFrameIntervals = False
22.6369 	EXP 	Sound fbSound reached end of file
22.6370 	EXP 	Sound fbSound reached end of file
22.6444 	EXP 	New trial (rep=9, index=0): None
22.6590 	INFO 	Keyboard events cleared
22.6581 	EXP 	progressBar_2: autoDraw = False
22.6581 	EXP 	progressBar_2: autoDraw = False
22.6581 	EXP 	stroopStim: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
22.6581 	EXP 	stroopStim: height = 5.0
22.6581 	EXP 	stroopStim: height = 5.0
22.6581 	EXP 	stroopStim: height = 5.0
22.6581 	EXP 	stroopStim: text = 'red'
22.6581 	EXP 	progressBar: progress = 0.046296296296296294
22.6581 	EXP 	stroopStim: autoDraw = True
22.6581 	EXP 	progressBar: autoDraw = True
23.2493 	EXP 	Sound fbSound started
23.2495 	EXP 	window1: recordFrameIntervals = False
23.2532 	DATA 	Keypress: l
23.2562 	EXP 	stroopStim: autoDraw = False
23.2562 	EXP 	progressBar: autoDraw = False
23.2562 	EXP 	progressBar_2: progress = 0.046296296296296294
23.2562 	EXP 	progressBar_2: autoDraw = True
23.2569 	EXP 	window1: recordFrameIntervals = False
23.6068 	EXP 	Sound fbSound reached end of file
23.6069 	EXP 	Sound fbSound reached end of file
23.6092 	EXP 	New trial (rep=10, index=0): None
23.6254 	INFO 	Keyboard events cleared
23.6242 	EXP 	progressBar_2: autoDraw = False
23.6242 	EXP 	progressBar_2: autoDraw = False
23.6242 	EXP 	stroopStim: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
23.6242 	EXP 	stroopStim: height = 5.0
23.6242 	EXP 	stroopStim: height = 5.0
23.6242 	EXP 	stroopStim: height = 5.0
23.6242 	EXP 	stroopStim: text = 'blue'
23.6242 	EXP 	progressBar: progress = 0.05092592592592592
23.6242 	EXP 	stroopStim: autoDraw = True
23.6242 	EXP 	progressBar: autoDraw = True
24.0961 	EXP 	Sound fbSound started
24.0962 	EXP 	window1: recordFrameIntervals = False
24.0985 	DATA 	Keypress: l
24.1059 	EXP 	stroopStim: autoDraw = False
24.1059 	EXP 	progressBar: autoDraw = False
24.1059 	EXP 	progressBar_2: progress = 0.05092592592592592
24.1059 	EXP 	progressBar_2: autoDraw = True
24.1064 	EXP 	window1: recordFrameIntervals = False
24.5303 	EXP 	Sound fbSound reached end of file
24.5304 	EXP 	Sound fbSound reached end of file
24.5389 	EXP 	New trial (rep=11, index=0): None
24.5517 	INFO 	Keyboard events cleared
24.5512 	EXP 	progressBar_2: autoDraw = False
24.5512 	EXP 	progressBar_2: autoDraw = False
24.5512 	EXP 	stroopStim: foreColor = <psychopy.colors.Color: red, alpha=1.0>
24.5512 	EXP 	stroopStim: height = 5.0
24.5512 	EXP 	stroopStim: height = 5.0
24.5512 	EXP 	stroopStim: height = 5.0
24.5512 	EXP 	stroopStim: text = 'red'
24.5512 	EXP 	progressBar: progress = 0.05555555555555555
24.5512 	EXP 	stroopStim: autoDraw = True
24.5512 	EXP 	progressBar: autoDraw = True
25.3138 	EXP 	Sound fbSound started
25.3139 	EXP 	window1: recordFrameIntervals = False
25.3162 	DATA 	Keypress: m
25.3225 	EXP 	stroopStim: autoDraw = False
25.3225 	EXP 	progressBar: autoDraw = False
25.3225 	EXP 	progressBar_2: progress = 0.05555555555555555
25.3225 	EXP 	progressBar_2: autoDraw = True
25.3229 	EXP 	window1: recordFrameIntervals = False
25.4546 	EXP 	Sound fbSound reached end of file
25.4547 	EXP 	Sound fbSound reached end of file
25.4611 	EXP 	New trial (rep=12, index=0): None
25.4729 	INFO 	Keyboard events cleared
25.4719 	EXP 	progressBar_2: autoDraw = False
25.4719 	EXP 	progressBar_2: autoDraw = False
25.4719 	EXP 	stroopStim: foreColor = <psychopy.colors.Color: green, alpha=1.0>
25.4719 	EXP 	stroopStim: height = 5.0
25.4719 	EXP 	stroopStim: height = 5.0
